DEPTH,DYNA_COR,DYNA_XY_DIS,STAT_XY_ENG,DYNA_XY_COR,DYNA_XY_CON,DYNA_CON,Type,Well_Name,DEPTH,DYNA_COR,DYNA_XY_DIS,STAT_XY_ENG,DYNA_XY_COR,DYNA_XY_CON,DYNA_CON,Type,Well_Name,PCA1,PCA2,PCA3,Type_R
1000.2875,0.8804487114909653,0.8699533606172921,0.10939448226171108,0.16858740883502668,0.8786044225143719,0.14634701465804856,2,simu1,1000.2875,0.8804487114909653,0.8699533606172921,0.10939448226171108,0.16858740883502668,0.8786044225143719,0.14634701465804856,2,simu1,-0.49744456038630974,0.03941828468513285,0.18608372281705168,高阻多斑块
1000.3,0.8719555865535613,0.867143172213657,0.12414550548409303,0.17208370893848415,0.8765804435812143,0.1593144854766933,2,simu1,1000.3,0.8719555865535613,0.867143172213657,0.12414550548409303,0.17208370893848415,0.8765804435812143,0.1593144854766933,2,simu1,-0.4801765500432195,0.04157913822865858,0.18600611387024113,高阻多斑块
1000.3125,0.8672562664611859,0.8712901383625301,0.1366590029777632,0.17318924171191447,0.8763813315472526,0.17390175020347418,2,simu1,1000.3125,0.8672562664611859,0.8712901383625301,0.1366590029777632,0.17318924171191447,0.8763813315472526,0.17390175020347418,2,simu1,-0.4694811869256139,0.04386054269893011,0.18933988147032427,高阻多斑块
1000.325,0.8591960691333682,0.861753609838883,0.17061199877058597,0.17805490841985744,0.8704492047543059,0.1880368214870277,2,simu1,1000.325,0.8591960691333682,0.861753609838883,0.17061199877058597,0.17805490841985744,0.8704492047543059,0.1880368214870277,2,simu1,-0.4397527991972291,0.05887089795780925,0.18484307723186474,高阻多斑块
1000.3375,0.8534898285296435,0.8660836252560074,0.19787042451624237,0.17876576894659826,0.8678330643389432,0.19984142797357746,2,simu1,1000.3375,0.8534898285296435,0.8660836252560074,0.19787042451624237,0.17876576894659826,0.8678330643389432,0.19984142797357746,2,simu1,-0.42351013870076565,0.06974111349866216,0.18141502775752755,高阻多斑块
1000.35,0.8508161150785125,0.8669534423725008,0.21971893034459733,0.1759069810725272,0.8702857989522299,0.2045199270862141,2,simu1,1000.35,0.8508161150785125,0.8669534423725008,0.21971893034459733,0.1759069810725272,0.8702857989522299,0.2045199270862141,2,simu1,-0.4153970003072989,0.08013236014386275,0.17563912040315366,高阻多斑块
1000.3625,0.8556590721859455,0.8740440673706642,0.18902638278395784,0.17571445728666596,0.8742507944192144,0.20889554987454007,2,simu1,1000.3625,0.8556590721859455,0.8740440673706642,0.18902638278395784,0.17571445728666596,0.8742507944192144,0.20889554987454007,2,simu1,-0.4317761580000527,0.063533179217126,0.19026856150559915,高阻多斑块
1000.375,0.8651304781938014,0.8882076755352684,0.1709038154604989,0.16439472055398882,0.8858341536030168,0.20320329037305332,2,simu1,1000.375,0.8651304781938014,0.8882076755352684,0.1709038154604989,0.16439472055398882,0.8858341536030168,0.20320329037305332,2,simu1,-0.460411461112552,0.05669987709051027,0.19534080720455294,高阻多斑块
1000.3875,0.8752798717824913,0.8844230782988131,0.1831947171387765,0.16528980471411586,0.8865414892764125,0.19494745396689095,2,simu1,1000.3875,0.8752798717824913,0.8844230782988131,0.1831947171387765,0.16528980471411586,0.8865414892764125,0.19494745396689095,2,simu1,-0.4613693765582208,0.07343178348849734,0.18994992311148803,高阻多斑块
1000.4,0.8603741827433389,0.8740977139797075,0.16881126272211028,0.17570186682768296,0.8783784488825024,0.19367236912966426,2,simu1,1000.4,0.8603741827433389,0.8740977139797075,0.16881126272211028,0.17570186682768296,0.8783784488825024,0.19367236912966426,2,simu1,-0.448550101213253,0.05656378354027446,0.18754700394019377,高阻多斑块
1000.4125,0.8551440233475808,0.8766580580439548,0.10512750425693065,0.1734509016696607,0.8810168633085669,0.19020109756812265,2,simu1,1000.4125,0.8551440233475808,0.8766580580439548,0.10512750425693065,0.1734509016696607,0.8810168633085669,0.19020109756812265,2,simu1,-0.4742429327547185,0.012991611691436231,0.2041896155303021,高阻多斑块
1000.425,0.8472060306553574,0.8724684924985923,0.11686360877410419,0.17382803912328335,0.8773396493702914,0.1841439988104678,2,simu1,1000.425,0.8472060306553574,0.8724684924985923,0.11686360877410419,0.17382803912328335,0.8773396493702914,0.1841439988104678,2,simu1,-0.4654620918561376,0.01554712108447655,0.19318580189145199,高阻多斑块
1000.4375,0.8577745290374673,0.8677223598135662,0.15495169856249488,0.16408288356010226,0.879912898356223,0.16975656407143958,2,simu1,1000.4375,0.8577745290374673,0.8677223598135662,0.15495169856249488,0.16408288356010226,0.879912898356223,0.16975656407143958,2,simu1,-0.46452761464077225,0.0472680275372829,0.17639241798538616,高阻多斑块
1000.45,0.8584583915338472,0.8676269797746642,0.1706589818863441,0.16260184178790024,0.8793623027212473,0.16161230295699022,2,simu1,1000.45,0.8584583915338472,0.8676269797746642,0.1706589818863441,0.16260184178790024,0.8793623027212473,0.16161230295699022,2,simu1,-0.46247370581247443,0.05825288761074512,0.16599277146769928,高阻多斑块
1000.4625,0.8597475239225291,0.8646820821042086,0.1848620991405374,0.1605417589519904,0.879878629259136,0.14844364648869535,2,simu1,1000.4625,0.8597475239225291,0.8646820821042086,0.1848620991405374,0.1605417589519904,0.879878629259136,0.14844364648869535,2,simu1,-0.4625778856885677,0.06956976434483661,0.15277173014790443,高阻多斑块
1000.475,0.8677698870640994,0.8651362988402517,0.15480610020595736,0.15766504815024093,0.8822644557954128,0.1333958678131846,2,simu1,1000.475,0.8677698870640994,0.8651362988402517,0.15480610020595736,0.15766504815024093,0.8822644557954128,0.1333958678131846,2,simu1,-0.484895867256457,0.05818375978932694,0.156322051958984,高阻多斑块
1000.4875,0.8750523227505772,0.8672081071976185,0.08449628482504636,0.15440911971571572,0.8842777221094896,0.11590541001526426,2,simu1,1000.4875,0.8750523227505772,0.8672081071976185,0.08449628482504636,0.15440911971571572,0.8842777221094896,0.11590541001526426,2,simu1,-0.5232386853617771,0.02132784796076647,0.17187964164589603,高阻多斑块
1000.5,0.8688279374343039,0.8538651135471054,0.07527951521323283,0.17376827476091133,0.8743098801254927,0.10442592282470776,2,simu1,1000.5,0.8688279374343039,0.8538651135471054,0.07527951521323283,0.17376827476091133,0.8743098801254927,0.10442592282470776,2,simu1,-0.5098142532243192,0.017512937172651104,0.16352268881203352,高阻多斑块
1000.5125,0.8689626951684446,0.853601239288335,0.09231704874693944,0.1688883598007128,0.8747686745298577,0.0918407461313209,2,simu1,1000.5125,0.8689626951684446,0.853601239288335,0.09231704874693944,0.1688883598007128,0.8747686745298577,0.0918407461313209,2,simu1,-0.5105699601554661,0.028815522702776052,0.14965608705559247,高阻多斑块
1000.525,0.8494416543203388,0.8360902262173034,0.1350603621457109,0.18234879865576523,0.865927132465677,0.08726344106828225,2,simu1,1000.525,0.8494416543203388,0.8360902262173034,0.1350603621457109,0.18234879865576523,0.865927132465677,0.08726344106828225,2,simu1,-0.4715231086364201,0.045736187466406675,0.12271538496209088,高阻多斑块
1000.5375,0.844799709216248,0.8303851958105556,0.17405507465280048,0.1861218930199704,0.865469546750444,0.08573344271227516,2,simu1,1000.5375,0.844799709216248,0.8303851958105556,0.17405507465280048,0.1861218930199704,0.865469546750444,0.08573344271227516,2,simu1,-0.45166267241398994,0.06804495485406924,0.10542975196689919,高阻多斑块
1000.55,0.8652786463654583,0.8265085438919363,0.16405420790485148,0.19330973372618293,0.8649145991277446,0.0833790721045793,2,simu1,1000.55,0.8652786463654583,0.8265085438919363,0.16405420790485148,0.19330973372618293,0.8649145991277446,0.0833790721045793,2,simu1,-0.4593682318375897,0.07908619250058066,0.1160794755851553,高阻多斑块
1000.5625,0.8787934522694845,0.8267322152755522,0.16718021608770076,0.19031664931667194,0.8652500912689964,0.08356571013631274,2,simu1,1000.5625,0.8787934522694845,0.8267322152755522,0.16718021608770076,0.19031664931667194,0.8652500912689964,0.08356571013631274,2,simu1,-0.46515699304096164,0.09029821190812767,0.12224000499192944,高阻多斑块
1000.575,0.8881037144358483,0.8354566935047973,0.15224757575231615,0.17785575681865742,0.8697812348025928,0.08551755818346822,2,simu1,1000.575,0.8881037144358483,0.8354566935047973,0.15224757575231615,0.17785575681865742,0.8697812348025928,0.08551755818346822,2,simu1,-0.4848303966218873,0.08432229572809076,0.1341795808987385,高阻多斑块
1000.5875,0.8927940891817008,0.8439521090404124,0.1314926512710225,0.16143355238450424,0.8796293713782719,0.08945455812790225,2,simu1,1000.5875,0.8927940891817008,0.8439521090404124,0.1314926512710225,0.16143355238450424,0.8796293713782719,0.08945455812790225,2,simu1,-0.5079737689392564,0.07043287413146467,0.14648888689905504,高阻多斑块
1000.6,0.8601022389274663,0.8410326831469078,0.1475083591660544,0.1679219478642908,0.8766132084995886,0.1012105599156696,2,simu1,1000.6,0.8601022389274663,0.8410326831469078,0.1475083591660544,0.1679219478642908,0.8766132084995886,0.1012105599156696,2,simu1,-0.47915919889543196,0.05634394835549478,0.13297927731483655,高阻多斑块
1000.6125,0.8534282009640214,0.8257114224928894,0.18750436585851749,0.18206041082494176,0.8661542226972971,0.10618364354337309,2,simu1,1000.6125,0.8534282009640214,0.8257114224928894,0.18750436585851749,0.18206041082494176,0.8661542226972971,0.10618364354337309,2,simu1,-0.4426712030079722,0.07966657617226165,0.12028781205871904,高阻多斑块
1000.625,0.8547648911227007,0.8241593737883521,0.2280020483146623,0.18583103117572955,0.8629214571808708,0.11266707928223905,2,simu1,1000.625,0.8547648911227007,0.8241593737883521,0.2280020483146623,0.18583103117572955,0.8629214571808708,0.11266707928223905,2,simu1,-0.4222679373176356,0.10579686625830577,0.1117457771761333,高阻多斑块
1000.6375,0.8819232442142548,0.8407080909446261,0.22007523600152162,0.16420689474424938,0.8745951684639766,0.11721629156875966,2,simu1,1000.6375,0.8819232442142548,0.8407080909446261,0.22007523600152162,0.16420689474424938,0.8745951684639766,0.11721629156875966,2,simu1,-0.4560823863444645,0.1145568267034189,0.13118464775005848,高阻多斑块
1000.65,0.8688537563278678,0.8461127921800555,0.24264400850047774,0.1602971500071835,0.8762271971405482,0.13498092369599637,2,simu1,1000.65,0.8688537563278678,0.8461127921800555,0.24264400850047774,0.1602971500071835,0.8762271971405482,0.13498092369599637,2,simu1,-0.44069820467494186,0.1153849714261821,0.1296155589179987,高阻多斑块
1000.6625,0.8627056344319124,0.846010223526437,0.27065609451810224,0.1634039866333095,0.8734496992540662,0.14828107298210566,2,simu1,1000.6625,0.8627056344319124,0.846010223526437,0.27065609451810224,0.1634039866333095,0.8734496992540662,0.14828107298210566,2,simu1,-0.420414114645522,0.12711137277474177,0.12651082405839761,高阻多斑块
1000.675,0.876901221825629,0.8593657882560409,0.24667639586460485,0.15071935585714716,0.8843899276945787,0.15266257997094712,2,simu1,1000.675,0.876901221825629,0.8593657882560409,0.24667639586460485,0.15071935585714716,0.8843899276945787,0.15266257997094712,2,simu1,-0.44931131859518075,0.11856623507765,0.14357080441939202,高阻多斑块
1000.6875,0.8841895736732266,0.8718980455996875,0.21518682732025446,0.14132263019190602,0.8918435921126239,0.1549760286047435,2,simu1,1000.6875,0.8841895736732266,0.8718980455996875,0.21518682732025446,0.14132263019190602,0.8918435921126239,0.1549760286047435,2,simu1,-0.4756353546863939,0.10119630039320003,0.15882249544989366,高阻多斑块
1000.7,0.8779530589626716,0.8566323489875276,0.26592942908321965,0.14674422234676737,0.8845129014794905,0.15525084931254246,2,simu1,1000.7,0.8779530589626716,0.8566323489875276,0.26592942908321965,0.14674422234676737,0.8845129014794905,0.15525084931254246,2,simu1,-0.44236301301380143,0.1303564246129867,0.14014284835715649,高阻多斑块
1000.7125,0.8781482558052776,0.8575354090566277,0.26431188954453333,0.14403455576665655,0.8854734882782218,0.14974795660763862,2,simu1,1000.7125,0.8781482558052776,0.8575354090566277,0.26431188954453333,0.14403455576665655,0.8854734882782218,0.14974795660763862,2,simu1,-0.4470814810581915,0.12957938507348996,0.13713595731442083,高阻多斑块
1000.725,0.8841938105602785,0.8657155715309077,0.215819982141594,0.14129035533652265,0.8904205275831582,0.1436183409124966,2,simu1,1000.725,0.8841938105602785,0.8657155715309077,0.215819982141594,0.14129035533652265,0.8904205275831582,0.1436183409124966,2,simu1,-0.4763835004384123,0.10356065849457809,0.15128039408222468,高阻多斑块
1000.7375,0.8747466887627705,0.8707468744189452,0.181815527485387,0.145780101678346,0.8889208503416604,0.13909186094653314,2,simu1,1000.7375,0.8747466887627705,0.8707468744189452,0.181815527485387,0.145780101678346,0.8889208503416604,0.13909186094653314,2,simu1,-0.4862318059404424,0.07653555960140311,0.15457270372207405,高阻多斑块
1000.75,0.8569187228939251,0.861919418392846,0.14711723039396649,0.15100122797029011,0.8849786043723655,0.13222493446374922,2,simu1,1000.75,0.8569187228939251,0.861919418392846,0.14711723039396649,0.15100122797029011,0.8849786043723655,0.13222493446374922,2,simu1,-0.48649836063160345,0.04452522497918755,0.15355649048832334,高阻多斑块
1000.7625,0.8242197974499108,0.8510219889835657,0.13275308362823604,0.16578701122272854,0.8763197180407863,0.13060992890560807,2,simu1,1000.7625,0.8242197974499108,0.8510219889835657,0.13275308362823604,0.16578701122272854,0.8763197180407863,0.13060992890560807,2,simu1,-0.46424833299871743,0.015592387895220773,0.14147907214203242,高阻多斑块
1000.775,0.7935342046008717,0.8450124982756361,0.07579239754475664,0.17854989692995188,0.8731540638522347,0.1296125656572414,2,simu1,1000.775,0.7935342046008717,0.8450124982756361,0.07579239754475664,0.17854989692995188,0.8731540638522347,0.1296125656572414,2,simu1,-0.4635093176113022,-0.03906998951942727,0.14412916333466944,高阻多斑块
1000.7875,0.8027656699329504,0.8468889759911753,0.0401830199775745,0.17883999050182833,0.8747061442682652,0.12236349681468249,2,simu1,1000.7875,0.8027656699329504,0.8468889759911753,0.0401830199775745,0.17883999050182833,0.8747061442682652,0.12236349681468249,2,simu1,-0.4842914913000903,-0.05350226901326247,0.15525101791359125,高阻多斑块
1000.8,0.8192646120271139,0.8533298455447436,0.033095781215256075,0.1729992151751055,0.8786659738693948,0.11668024747537212,2,simu1,1000.8,0.8192646120271139,0.8533298455447436,0.033095781215256075,0.1729992151751055,0.8786659738693948,0.11668024747537212,2,simu1,-0.5026949448094936,-0.04671512028386267,0.16146976298752005,高阻多斑块
1000.8125,0.8223170445819534,0.8561204801206729,0.004356952945175979,0.1721282397268938,0.8804451438343751,0.11738573495557558,2,simu1,1000.8125,0.8223170445819534,0.8561204801206729,0.004356952945175979,0.1721282397268938,0.8804451438343751,0.11738573495557558,2,simu1,-0.5165146025783109,-0.0627829103613607,0.17294982565422395,高阻多斑块
1000.825,0.7950847662046008,0.8490011511485175,0.03511315160088438,0.1747888273099493,0.8763601371156592,0.11825575493821866,2,simu1,1000.825,0.7950847662046008,0.8490011511485175,0.03511315160088438,0.1747888273099493,0.8763601371156592,0.11825575493821866,2,simu1,-0.4879903654971704,-0.06277337321682963,0.15059627524033942,高阻多斑块
1000.8375,0.778799031217602,0.8380756296246716,0.11022902625158283,0.17659920724553205,0.8713583838611627,0.11009077753790734,2,simu1,1000.8375,0.778799031217602,0.8380756296246716,0.11022902625158283,0.17659920724553205,0.8713583838611627,0.11009077753790734,2,simu1,-0.4493745301575544,-0.025858842598356323,0.1124219644096565,高阻多斑块
1000.85,0.7736082662004696,0.8328538080369425,0.18439363231137548,0.1806578911439067,0.8676465998108569,0.10194157592582695,2,simu1,1000.85,0.7736082662004696,0.8328538080369425,0.18439363231137548,0.1806578911439067,0.8676465998108569,0.10194157592582695,2,simu1,-0.4175857057744155,0.018648640828625752,0.07889544229421892,高阻多斑块
1000.8625,0.7564497130515293,0.815745769122253,0.20094577395794433,0.2025905871247865,0.8580139261619354,0.09651216782537893,2,simu1,1000.8625,0.7564497130515293,0.815745769122253,0.20094577395794433,0.2025905871247865,0.8580139261619354,0.09651216782537893,2,simu1,-0.38547857298007465,0.022910568679306586,0.06005655228830195,高阻多斑块
1000.875,0.7326405403953097,0.8000892952406737,0.24003300259112,0.2156912520570112,0.8498369168186369,0.09081464336266117,2,simu1,1000.875,0.7326405403953097,0.8000892952406737,0.24003300259112,0.2156912520570112,0.8498369168186369,0.09081464336266117,2,simu1,-0.3477016892773715,0.03433003415635525,0.03128750064286556,高阻多斑块
1000.8875,0.7460964946439247,0.8050407499558003,0.2505883191520897,0.2048111685930796,0.8520045392792711,0.08584502198282219,2,simu1,1000.8875,0.7460964946439247,0.8050407499558003,0.2505883191520897,0.2048111685930796,0.8520045392792711,0.08584502198282219,2,simu1,-0.35897228551014215,0.04872625761636527,0.03206743525473277,高阻多斑块
1000.9,0.7463334890194739,0.8043904245067607,0.23120342456707624,0.2056664271896392,0.8527187360524789,0.09250983389985136,2,simu1,1000.9,0.7463334890194739,0.8043904245067607,0.23120342456707624,0.2056664271896392,0.8527187360524789,0.09250983389985136,2,simu1,-0.36331839593792103,0.036264788058640154,0.04325924630448507,高阻多斑块
1000.9125,0.7379376243630335,0.8003491751102378,0.21919185132681596,0.22776001383406638,0.846681828005712,0.10678262826329925,2,simu1,1000.9125,0.7379376243630335,0.8003491751102378,0.21919185132681596,0.22776001383406638,0.846681828005712,0.10678262826329925,2,simu1,-0.3449285590075662,0.025674762094950905,0.05085203464990282,高阻多斑块
1000.925,0.7762607901068572,0.8067343576459698,0.1994789733416718,0.21394895235718778,0.8531014868358558,0.11439621537326983,2,simu1,1000.925,0.7762607901068572,0.8067343576459698,0.1994789733416718,0.21394895235718778,0.8531014868358558,0.11439621537326983,2,simu1,-0.3763232242871,0.037336798243240966,0.08243331836546765,高阻多斑块
1000.9375,0.8017542138228051,0.8212229355275328,0.20525640033315892,0.19648110330548574,0.8588889673581845,0.1208338526234942,2,simu1,1000.9375,0.8017542138228051,0.8212229355275328,0.20525640033315892,0.19648110330548574,0.8588889673581845,0.1208338526234942,2,simu1,-0.39849675220739633,0.054004339796333616,0.09867118677003502,高阻多斑块
1000.95,0.791387420441675,0.8213829976945262,0.17771857037110778,0.19407299078613452,0.857869898312403,0.13238659127230196,2,simu1,1000.95,0.791387420441675,0.8213829976945262,0.17771857037110778,0.19407299078613452,0.857869898312403,0.13238659127230196,2,simu1,-0.4007676042685951,0.027202640231512906,0.11215091704478249,高阻多斑块
1000.9625,0.7857020690004323,0.8186756145330311,0.16582849701064503,0.20367270468178908,0.8580537366148858,0.1431766985358563,2,simu1,1000.9625,0.7857020690004323,0.8186756145330311,0.16582849701064503,0.20367270468178908,0.8580537366148858,0.1431766985358563,2,simu1,-0.3934867634380909,0.016550471260887864,0.1191955949403127,高阻多斑块
1000.975,0.8061246628908498,0.8198203962271647,0.15811751804574223,0.2089053962141488,0.8582025522091394,0.14565293122870365,2,simu1,1000.975,0.8061246628908498,0.8198203962271647,0.15811751804574223,0.2089053962141488,0.8582025522091394,0.14565293122870365,2,simu1,-0.4018549074744457,0.027500799727518583,0.1324145028852079,高阻多斑块
1000.9875,0.8262570177288373,0.8230893456959917,0.1116928563323348,0.19936992343121432,0.8653662421907451,0.1439662250715318,2,simu1,1000.9875,0.8262570177288373,0.8230893456959917,0.1116928563323348,0.19936992343121432,0.8653662421907451,0.1439662250715318,2,simu1,-0.4362539912297714,0.011616092290769134,0.1568152185988269,高阻多斑块
1001.0,0.838141545535525,0.8274516523611032,0.1302253285664831,0.1964120968703112,0.8642585404219683,0.14001296308699615,2,simu1,1001.0,0.838141545535525,0.8274516523611032,0.1302253285664831,0.1964120968703112,0.8642585404219683,0.14001296308699615,2,simu1,-0.43844025852368246,0.03131846942241058,0.154158125162419,高阻多斑块
1001.0125,0.8467404842966585,0.8212010363537586,0.17634703760545145,0.18609075120020338,0.864900011586603,0.13493595468755207,2,simu1,1001.0125,0.8467404842966585,0.8212010363537586,0.17634703760545145,0.18609075120020338,0.864900011586603,0.13493595468755207,2,simu1,-0.4290778580743521,0.06531299882949541,0.14098233669570603,高阻多斑块
1001.025,0.8585504131825227,0.8222968253244918,0.20056641110819737,0.18381819877906405,0.8641070199385793,0.13557994521845776,2,simu1,1001.025,0.8585504131825227,0.8222968253244918,0.20056641110819737,0.18381819877906405,0.8641070199385793,0.13557994521845776,2,simu1,-0.42587143544712797,0.08834822676541838,0.13947015506641736,高阻多斑块
1001.0375,0.862166504508937,0.8210006468685511,0.2376505136061743,0.1814923968146629,0.8668770381263847,0.1411257970947146,2,simu1,1001.0375,0.862166504508937,0.8210006468685511,0.2376505136061743,0.1814923968146629,0.8668770381263847,0.1411257970947146,2,simu1,-0.4133707224038309,0.1130396351854883,0.13197708886991727,高阻多斑块
1001.05,0.871509435432114,0.8237829697354658,0.25784143862251435,0.1771306005651293,0.868232863860627,0.14645769959804614,2,simu1,1001.05,0.871509435432114,0.8237829697354658,0.25784143862251435,0.1771306005651293,0.868232863860627,0.14645769959804614,2,simu1,-0.41146816965160643,0.13062618033007556,0.13367719143222398,高阻多斑块
1001.0625,0.8827103863259281,0.8258003760660905,0.26625894635768793,0.17526177578352978,0.8685949923185817,0.14835288106412542,2,simu1,1001.0625,0.8827103863259281,0.8258003760660905,0.26625894635768793,0.17526177578352978,0.8685949923185817,0.14835288106412542,2,simu1,-0.414041719448176,0.14328257881916107,0.13775887817255703,高阻多斑块
1001.075,0.8967557071227086,0.8402781616621441,0.23144868623424286,0.1681261716308902,0.8755298249124479,0.15015169218665064,2,simu1,1001.075,0.8967557071227086,0.8402781616621441,0.23144868623424286,0.1681261716308902,0.8755298249124479,0.15015169218665064,2,simu1,-0.4441077871535191,0.12918378318794818,0.15670342737308685,高阻多斑块
1001.0875,0.9051768676398289,0.8548973559973898,0.17085533165738737,0.15777737803826397,0.8839074234531649,0.14809677586089412,2,simu1,1001.0875,0.9051768676398289,0.8548973559973898,0.17085533165738737,0.15777737803826397,0.8839074234531649,0.14809677586089412,2,simu1,-0.48486807213731353,0.09477895330135673,0.1793440658414948,高阻多斑块
1001.1,0.9043984184119673,0.8502308791249558,0.15980553029478445,0.16094668419440997,0.8845679617206806,0.14766904473953002,2,simu1,1001.1,0.9043984184119673,0.8502308791249558,0.15980553029478445,0.16094668419440997,0.8845679617206806,0.14766904473953002,2,simu1,-0.4856355617858763,0.0885228647421063,0.18183543487508463,高阻多斑块
1001.1125,0.8743687380575488,0.841195016140842,0.13593087295000292,0.18067039603091625,0.8744471558606849,0.15923043428872088,2,simu1,1001.1125,0.8743687380575488,0.841195016140842,0.13593087295000292,0.18067039603091625,0.8744471558606849,0.15923043428872088,2,simu1,-0.4610155928605235,0.054782591732284926,0.18302690353891565,高阻多斑块
